words,unique_words,ttr,hapax,ASL,ASW,FK,punct_per_1000__,punct_per_1000____,total_punct_per_1000,label
2,2,1.0,2,2.0,1.0,-3.01,0.0,0.0,500.0,human
8,8,1.0,8,2.6666666666666665,1.5,3.150000000000002,0.0,0.0,375.0,human
20,18,0.9,16,10.0,1.05,0.6999999999999993,0.0,0.0,200.0,human
8,7,0.875,6,8.0,1.125,0.8049999999999997,0.0,0.0,250.0,human
23,21,0.9130434782608695,19,4.6,1.173913043478261,0.056173913043480184,0.0,0.0,260.8695652173913,human
13,12,0.9230769230769231,11,13.0,1.3076923076923077,4.91076923076923,0.0,0.0,153.84615384615387,human
31,21,0.6774193548387096,17,6.2,1.1612903225806452,0.5312258064516158,0.0,0.0,161.29032258064515,human
6,6,1.0,6,6.0,1.1666666666666667,0.5166666666666693,0.0,0.0,333.3333333333333,human
353,158,0.4475920679886686,104,22.0625,1.2152974504249292,7.354884915014164,0.0,0.0,141.643059490085,human
56,36,0.6428571428571429,25,9.333333333333334,1.1428571428571428,1.5357142857142883,0.0,0.0,214.28571428571428,human
220,102,0.4636363636363636,60,13.75,1.1318181818181818,3.1279545454545463,0.0,0.0,109.09090909090908,human
19,18,0.9473684210526315,17,19.0,1.0,3.620000000000001,0.0,0.0,52.63157894736842,human
2,2,1.0,2,2.0,1.5,2.890000000000004,0.0,0.0,500.0,human
80,56,0.7,44,20.0,1.2625,7.107500000000002,0.0,0.0,162.5,human
149,91,0.610738255033557,68,21.285714285714285,1.1476510067114094,6.253710450623206,0.0,0.0,201.34228187919462,human
51,34,0.6666666666666666,25,10.2,1.1568627450980393,2.038980392156862,0.0,0.0,254.9019607843137,human
17,14,0.8235294117647058,12,5.666666666666667,1.1764705882352942,0.502352941176472,0.0,0.0,294.11764705882354,human
9,6,0.6666666666666666,4,9.0,1.0,-0.27999999999999936,0.0,0.0,333.3333333333333,human
85,57,0.6705882352941176,43,9.444444444444445,1.188235294117647,2.1145098039215675,0.0,0.0,200.0,human
5,5,1.0,5,1.6666666666666667,1.2,-0.7799999999999994,0.0,0.0,400.0,human
24,21,0.875,18,8.0,1.25,2.280000000000001,0.0,0.0,166.66666666666666,human
4,4,1.0,4,2.0,1.75,5.840000000000003,0.0,0.0,250.0,human
106,66,0.6226415094339622,45,10.6,1.1415094339622642,2.0138113207547192,0.0,0.0,188.67924528301887,human
40,29,0.725,22,13.333333333333334,1.325,5.245000000000001,0.0,0.0,100.0,human
63,45,0.7142857142857143,39,7.0,1.1111111111111112,0.25111111111111306,0.0,0.0,190.47619047619045,human
17,14,0.8235294117647058,12,17.0,1.1176470588235294,4.228235294117649,0.0,0.0,117.6470588235294,human
3,3,1.0,3,1.5,1.0,-3.2049999999999983,0.0,0.0,333.3333333333333,human
11,11,1.0,11,5.5,1.3636363636363635,2.6459090909090897,0.0,0.0,90.9090909090909,human
6,6,1.0,6,6.0,1.0,-1.4499999999999993,0.0,0.0,333.3333333333333,human
12,8,0.6666666666666666,4,6.0,1.3333333333333333,2.4833333333333343,0.0,0.0,166.66666666666666,human
14,10,0.7142857142857143,7,14.0,1.2142857142857142,4.19857142857143,0.0,0.0,285.7142857142857,human
80,59,0.7375,48,10.0,1.1125,1.4375000000000036,0.0,0.0,212.5,human
5,5,1.0,5,2.5,1.0,-2.8149999999999995,0.0,0.0,400.0,human
66,50,0.7575757575757576,41,11.0,1.1515151515151516,2.287878787878789,0.0,0.0,196.96969696969697,human
6,6,1.0,6,3.0,1.1666666666666667,-0.6533333333333324,0.0,0.0,166.66666666666666,human
15,11,0.7333333333333333,9,3.0,1.0666666666666667,-1.8333333333333321,0.0,0.0,266.6666666666667,human
19,15,0.7894736842105263,12,6.333333333333333,1.105263157894737,-0.07789473684210435,0.0,0.0,210.52631578947367,human
31,25,0.8064516129032258,22,6.2,1.064516129032258,-0.6107096774193543,0.0,0.0,258.06451612903226,human
12,11,0.9166666666666666,10,12.0,1.1666666666666667,2.8566666666666656,0.0,0.0,166.66666666666666,human
16,13,0.8125,11,8.0,1.125,0.8049999999999997,0.0,0.0,125.0,human
103,61,0.5922330097087378,40,51.5,1.0970873786407767,17.440631067961167,0.0,0.0,77.66990291262135,human
39,27,0.6923076923076923,21,39.0,1.1282051282051282,12.932820512820516,0.0,0.0,128.2051282051282,human
83,57,0.6867469879518072,42,41.5,1.1927710843373494,14.669698795180725,0.0,0.0,72.28915662650603,human
112,73,0.6517857142857143,59,28.0,1.1785714285714286,9.23714285714286,0.0,0.0,133.92857142857142,human
201,91,0.4527363184079602,62,33.5,1.164179104477612,11.212313432835824,0.0,0.0,114.42786069651741,human
77,49,0.6363636363636364,36,15.4,1.0909090909090908,3.288727272727275,0.0,0.0,181.8181818181818,human
160,99,0.61875,73,26.666666666666668,1.21875,9.19125,0.0,0.0,131.25,human
30,25,0.8333333333333334,22,15.0,1.2,4.420000000000002,0.0,0.0,133.33333333333334,human
2,2,1.0,2,2.0,1.5,2.890000000000004,0.0,0.0,500.0,human
170,94,0.5529411764705883,61,28.333333333333332,1.2294117647058824,9.967058823529417,0.0,0.0,117.6470588235294,human
118,76,0.6440677966101694,54,29.5,1.1355932203389831,9.315000000000001,0.0,0.0,67.79661016949153,human
155,88,0.567741935483871,62,31.0,1.1612903225806452,10.203225806451616,0.0,0.0,141.93548387096774,human
141,89,0.6312056737588653,67,28.2,1.2198581560283688,9.802326241134754,0.0,0.0,134.75177304964538,human
338,156,0.46153846153846156,105,17.789473684210527,1.1775147928994083,5.242569293055123,0.0,0.0,127.21893491124261,human
209,117,0.5598086124401914,78,34.833333333333336,1.291866028708134,13.239019138755982,0.0,0.0,100.47846889952153,human
79,57,0.7215189873417721,44,26.333333333333332,1.1518987341772151,8.272405063291139,0.0,0.0,88.60759493670886,human
191,118,0.6178010471204188,96,27.285714285714285,1.198952879581152,9.199072550486168,0.0,0.0,115.18324607329842,human
91,61,0.6703296703296703,49,18.2,1.1868131868131868,5.5123956043956035,0.0,0.0,120.87912087912088,human
321,146,0.45482866043613707,94,18.88235294117647,1.1339563862928348,5.154803005314275,0.0,0.0,127.7258566978193,human
380,156,0.4105263157894737,90,18.095238095238095,1.1657894736842105,5.2234586466165425,0.0,0.0,165.78947368421052,human
215,118,0.5488372093023256,86,43.0,1.2232558139534884,15.614418604651163,0.0,0.0,116.27906976744185,human
129,84,0.6511627906976745,62,18.428571428571427,1.2170542635658914,5.958383167220376,0.0,0.0,139.53488372093022,human
217,121,0.5576036866359447,87,15.5,1.2119815668202765,4.7563824884792645,0.0,0.0,165.89861751152074,human
43,27,0.627906976744186,18,7.166666666666667,1.0930232558139534,0.10267441860465176,0.0,0.0,418.60465116279073,human
48,35,0.7291666666666666,25,24.0,1.2291666666666667,8.27416666666667,0.0,0.0,145.83333333333334,human
173,92,0.5317919075144508,65,28.833333333333332,1.1676300578034682,9.433034682080926,0.0,0.0,138.72832369942196,human
78,54,0.6923076923076923,44,19.5,1.1794871794871795,5.932948717948719,0.0,0.0,153.84615384615387,human
2,2,1.0,2,2.0,1.5,2.890000000000004,0.0,0.0,500.0,human
5,5,1.0,5,1.6666666666666667,1.0,-3.139999999999999,0.0,0.0,400.0,human
37,31,0.8378378378378378,28,9.25,1.2432432432432432,2.6877702702702706,0.0,0.0,216.21621621621622,human
6,6,1.0,6,3.0,1.0,-2.619999999999999,0.0,0.0,166.66666666666666,human
16,14,0.875,12,16.0,1.1875,4.662500000000001,0.0,0.0,125.0,human
11,11,1.0,11,5.5,1.2727272727272727,1.5731818181818191,0.0,0.0,181.8181818181818,human
7,7,1.0,7,3.5,1.0,-2.424999999999999,0.0,0.0,142.85714285714286,human
13,9,0.6923076923076923,6,6.5,1.0,-1.254999999999999,0.0,0.0,307.69230769230774,human
33,30,0.9090909090909091,27,8.25,1.2121212121212122,1.9305303030303058,0.0,0.0,151.51515151515153,human
104,71,0.6826923076923077,56,26.0,1.2980769230769231,9.867307692307694,0.0,0.0,125.0,human
227,137,0.6035242290748899,100,28.375,1.1629955947136563,9.199598017621145,0.0,0.0,132.15859030837004,human
62,46,0.7419354838709677,39,31.0,1.1451612903225807,10.012903225806454,0.0,0.0,96.77419354838709,human
65,48,0.7384615384615385,38,16.25,1.1538461538461537,4.3628846153846155,0.0,0.0,107.6923076923077,human
94,71,0.7553191489361702,58,47.0,1.202127659574468,16.92510638297873,0.0,0.0,127.6595744680851,human
36,24,0.6666666666666666,15,7.2,1.1111111111111112,0.32911111111111246,0.0,0.0,194.44444444444446,human
39,34,0.8717948717948718,30,19.5,1.2564102564102564,6.840641025641027,0.0,0.0,102.56410256410255,human
179,107,0.5977653631284916,74,16.272727272727273,1.1955307262569832,4.863626206196038,0.0,0.0,128.49162011173183,human
142,77,0.5422535211267606,61,23.666666666666668,1.1901408450704225,7.683661971830986,0.0,0.0,161.9718309859155,human
125,80,0.64,60,31.25,1.232,11.135100000000001,0.0,0.0,88.0,human
84,59,0.7023809523809523,45,14.0,1.1666666666666667,3.6366666666666667,0.0,0.0,107.14285714285714,human
163,91,0.558282208588957,68,23.285714285714285,1.196319018404908,7.607992988606487,0.0,0.0,128.83435582822085,human
273,138,0.5054945054945055,98,27.3,1.1428571428571428,8.542714285714286,0.0,0.0,109.89010989010988,human
195,104,0.5333333333333333,72,19.5,1.2,6.175000000000001,0.0,0.0,112.82051282051282,human
98,63,0.6428571428571429,51,12.25,1.2448979591836735,3.8772959183673485,0.0,0.0,163.26530612244898,human
168,93,0.5535714285714286,69,16.8,1.1964285714285714,5.0798571428571435,0.0,0.0,166.66666666666666,human
86,57,0.6627906976744186,46,21.5,1.1511627906976745,6.378720930232557,0.0,0.0,104.65116279069768,human
244,134,0.5491803278688525,94,24.4,1.2049180327868851,8.144032786885244,0.0,0.0,135.24590163934428,human
64,46,0.71875,36,21.333333333333332,1.25,7.48,0.0,0.0,140.625,human
79,55,0.6962025316455697,46,26.333333333333332,1.2025316455696202,8.869873417721518,0.0,0.0,88.60759493670886,human
108,68,0.6296296296296297,47,21.6,1.1666666666666667,6.600666666666669,0.0,0.0,129.62962962962962,human
23,21,0.9130434782608695,19,23.0,1.173913043478261,7.232173913043479,0.0,0.0,86.95652173913044,human
2,2,1.0,2,2.0,1.5,2.890000000000004,0.0,0.0,500.0,human
109,71,0.6513761467889908,55,21.8,1.2844036697247707,8.067963302752297,0.0,0.0,91.74311926605505,human
135,81,0.6,62,13.5,1.2444444444444445,4.359444444444446,0.0,0.0,155.55555555555557,human
241,133,0.5518672199170125,96,21.90909090909091,1.2282157676348548,7.447491512636741,0.0,0.0,136.9294605809129,human
108,63,0.5833333333333334,42,27.0,1.2314814814814814,9.471481481481483,0.0,0.0,129.62962962962962,human
95,59,0.6210526315789474,39,23.75,1.168421052631579,7.4598684210526365,0.0,0.0,115.78947368421052,human
67,47,0.7014925373134329,38,16.75,1.3432835820895523,6.79324626865672,0.0,0.0,223.88059701492537,human
31,26,0.8387096774193549,23,10.333333333333334,1.2903225806451613,3.665806451612905,0.0,0.0,193.54838709677418,human
43,36,0.8372093023255814,29,10.75,1.1395348837209303,2.049011627906978,0.0,0.0,209.30232558139537,human
192,99,0.515625,64,16.0,1.203125,4.846875000000001,0.0,0.0,130.20833333333334,human
91,63,0.6923076923076923,52,15.166666666666666,1.1758241758241759,4.1997252747252745,0.0,0.0,87.91208791208791,human
82,57,0.6951219512195121,44,82.0,1.2073170731707317,30.636341463414634,0.0,0.0,134.14634146341464,human
88,56,0.6363636363636364,43,14.666666666666666,1.2840909090909092,5.28227272727273,0.0,0.0,204.54545454545456,human
101,69,0.6831683168316832,56,25.25,1.2079207920792079,8.510965346534654,0.0,0.0,128.7128712871287,human
117,76,0.6495726495726496,59,23.4,1.2393162393162394,8.159931623931623,0.0,0.0,128.2051282051282,human
74,54,0.7297297297297297,42,37.0,1.135135135135135,12.234594594594594,0.0,0.0,94.5945945945946,human
77,52,0.6753246753246753,40,25.666666666666668,1.1428571428571428,7.905714285714286,0.0,0.0,116.88311688311688,human
118,73,0.6186440677966102,54,23.6,1.2203389830508475,8.014000000000003,0.0,0.0,118.64406779661017,human
21,20,0.9523809523809523,19,7.0,1.1904761904761905,1.187619047619048,0.0,0.0,142.85714285714286,human
26,21,0.8076923076923077,17,13.0,1.2307692307692308,4.003076923076925,0.0,0.0,153.84615384615387,human
78,54,0.6923076923076923,42,13.0,1.1538461538461537,3.0953846153846136,0.0,0.0,192.30769230769232,human
327,168,0.5137614678899083,118,15.571428571428571,1.1773700305810397,4.375823503713413,0.0,0.0,140.67278287461772,human
5,5,1.0,5,2.5,1.4,1.9050000000000011,0.0,0.0,600.0,human
22,18,0.8181818181818182,15,11.0,1.1818181818181819,2.645454545454548,0.0,0.0,136.36363636363635,human
51,42,0.8235294117647058,35,10.2,1.1176470588235294,1.576235294117648,0.0,0.0,176.47058823529412,human
58,41,0.7068965517241379,36,9.666666666666666,1.2413793103448276,2.828275862068967,0.0,0.0,155.17241379310346,human
14,12,0.8571428571428571,10,3.5,1.1428571428571428,-0.7392857142857139,0.0,0.0,214.28571428571428,human
32,28,0.875,24,8.0,1.125,0.8049999999999997,0.0,0.0,125.0,human
12,12,1.0,12,4.0,1.1666666666666667,-0.26333333333333186,0.0,0.0,250.0,human
7,7,1.0,7,7.0,1.0,-1.0599999999999987,0.0,0.0,285.7142857142857,human
9,9,1.0,9,4.5,1.1111111111111112,-0.7238888888888866,0.0,0.0,333.3333333333333,human
9,9,1.0,9,4.5,1.2222222222222223,0.5872222222222234,0.0,0.0,111.1111111111111,human
4,4,1.0,4,2.0,1.0,-3.01,0.0,0.0,500.0,human
2,2,1.0,2,1.0,2.0,8.400000000000002,0.0,0.0,1000.0,human
13,13,1.0,13,6.5,1.1538461538461537,0.560384615384617,0.0,0.0,76.92307692307693,human
4,4,1.0,4,2.0,1.0,-3.01,0.0,0.0,750.0,human
9,8,0.8888888888888888,7,4.5,1.1111111111111112,-0.7238888888888866,0.0,0.0,333.3333333333333,human
19,15,0.7894736842105263,13,4.75,1.0526315789473684,-1.316447368421052,0.0,0.0,157.89473684210526,human
6,6,1.0,6,3.0,1.1666666666666667,-0.6533333333333324,0.0,0.0,166.66666666666666,human
33,27,0.8181818181818182,23,4.714285714285714,1.0303030303030303,-1.5938528138528127,0.0,0.0,272.7272727272727,human
74,54,0.7297297297297297,45,37.0,1.2432432432432432,13.510270270270272,0.0,0.0,175.67567567567568,human
46,36,0.782608695652174,28,11.5,1.1956521739130435,3.0036956521739135,0.0,0.0,173.91304347826087,human
18,16,0.8888888888888888,14,9.0,1.1666666666666667,1.6866666666666674,0.0,0.0,166.66666666666666,human
31,26,0.8387096774193549,22,10.333333333333334,1.064516129032258,1.001290322580644,0.0,0.0,129.03225806451613,human
14,11,0.7857142857142857,8,7.0,1.0,-1.0599999999999987,0.0,0.0,214.28571428571428,human
15,14,0.9333333333333333,13,7.5,1.4,3.8550000000000004,0.0,0.0,200.0,human
5,5,1.0,5,2.5,1.2,-0.45500000000000007,0.0,0.0,200.0,human
2,2,1.0,2,1.0,1.0,-3.3999999999999986,0.0,0.0,1000.0,human
19,16,0.8421052631578947,14,6.333333333333333,1.0526315789473684,-0.6989473684210523,0.0,0.0,263.1578947368421,human
5,5,1.0,5,2.5,1.2,-0.45500000000000007,0.0,0.0,400.0,human
10,8,0.8,7,3.3333333333333335,1.0,-2.4899999999999984,0.0,0.0,500.0,human
1,1,1.0,1,0.5,1.0,-3.594999999999999,0.0,0.0,1000.0,human
15,8,0.5333333333333333,4,7.5,1.0,-0.8649999999999984,0.0,0.0,266.6666666666667,human
63,45,0.7142857142857143,36,9.0,1.2063492063492063,2.154920634920636,0.0,0.0,269.8412698412698,human
144,85,0.5902777777777778,62,24.0,1.1875,7.782500000000002,0.0,0.0,145.83333333333334,human
160,101,0.63125,76,22.857142857142858,1.18125,7.263035714285717,0.0,0.0,118.75,human
99,65,0.6565656565656566,49,33.0,1.1818181818181819,11.22545454545455,0.0,0.0,101.01010101010101,human
105,66,0.6285714285714286,45,26.25,1.0761904761904761,7.3465476190476195,0.0,0.0,142.85714285714286,human
154,91,0.5909090909090909,70,25.666666666666668,1.155844155844156,8.05896103896104,0.0,0.0,129.87012987012986,human
127,77,0.6062992125984252,57,18.142857142857142,1.110236220472441,4.58650168728909,0.0,0.0,125.98425196850394,human
22,20,0.9090909090909091,18,7.333333333333333,1.0454545454545454,-0.39363636363636445,0.0,0.0,136.36363636363635,human
51,32,0.6274509803921569,20,10.2,1.0784313725490196,1.113490196078434,0.0,0.0,98.0392156862745,human
24,21,0.875,19,6.0,1.0833333333333333,-0.4666666666666668,0.0,0.0,208.33333333333334,human
19,17,0.8947368421052632,15,4.75,1.2105263157894737,0.5467105263157919,0.0,0.0,263.1578947368421,human
98,56,0.5714285714285714,37,16.333333333333332,1.1020408163265305,3.7840816326530593,0.0,0.0,122.44897959183673,human
98,69,0.7040816326530612,53,24.5,1.153061224489796,7.571122448979594,0.0,0.0,122.44897959183673,human
55,41,0.7454545454545455,32,11.0,1.1818181818181819,2.645454545454548,0.0,0.0,145.45454545454544,human
105,64,0.6095238095238096,47,15.0,1.1047619047619048,3.2961904761904783,0.0,0.0,133.33333333333334,human
10,9,0.9,8,5.0,1.2,0.5199999999999996,0.0,0.0,200.0,human
14,14,1.0,14,4.666666666666667,1.0714285714285714,-1.1271428571428554,0.0,0.0,142.85714285714286,human
4,4,1.0,4,2.0,1.0,-3.01,0.0,0.0,500.0,human
27,21,0.7777777777777778,16,9.0,1.2222222222222223,2.342222222222226,0.0,0.0,222.2222222222222,human
6,6,1.0,6,3.0,1.3333333333333333,1.3133333333333361,0.0,0.0,333.3333333333333,human
5,5,1.0,5,2.5,1.2,-0.45500000000000007,0.0,0.0,400.0,human
4,4,1.0,4,2.0,1.0,-3.01,0.0,0.0,250.0,human
33,29,0.8787878787878788,25,6.6,1.0606060606060606,-0.5008484848484844,0.0,0.0,212.12121212121212,human
6,6,1.0,6,3.0,1.1666666666666667,-0.6533333333333324,0.0,0.0,166.66666666666666,human
27,23,0.8518518518518519,20,6.75,1.0740740740740742,-0.28342592592592375,0.0,0.0,148.14814814814815,human
13,12,0.9230769230769231,11,4.333333333333333,1.2307692307692308,0.6230769230769262,0.0,0.0,153.84615384615387,human
129,77,0.5968992248062015,46,18.428571428571427,1.1550387596899225,5.226600221483945,0.0,0.0,131.78294573643413,human
93,61,0.6559139784946236,42,18.6,1.1720430107526882,5.494107526881724,0.0,0.0,161.29032258064515,human
9,9,1.0,9,4.5,1.0,-2.0349999999999984,0.0,0.0,222.2222222222222,human
133,70,0.5263157894736842,43,22.166666666666668,1.1203007518796992,6.274548872180453,0.0,0.0,127.81954887218045,human
7,7,1.0,7,3.5,1.0,-2.424999999999999,0.0,0.0,428.57142857142856,human
64,46,0.71875,35,10.666666666666666,1.171875,2.3981250000000003,0.0,0.0,140.625,human
20,20,1.0,20,10.0,1.2,2.4700000000000024,0.0,0.0,200.0,human
18,14,0.7777777777777778,11,9.0,1.0555555555555556,0.37555555555555564,0.0,0.0,222.2222222222222,human
2,2,1.0,2,2.0,1.5,2.890000000000004,0.0,0.0,500.0,human
47,35,0.7446808510638298,27,47.0,1.2340425531914894,17.301702127659578,0.0,0.0,63.82978723404255,human
115,73,0.6347826086956522,52,19.166666666666668,1.182608695652174,5.8397826086956535,0.0,0.0,121.73913043478261,human
63,45,0.7142857142857143,36,31.5,1.1428571428571428,10.180714285714284,0.0,0.0,126.98412698412697,human
57,42,0.7368421052631579,36,19.0,1.2105263157894737,6.104210526315793,0.0,0.0,122.80701754385964,human
47,33,0.7021276595744681,25,23.5,1.1063829787234043,6.63031914893617,0.0,0.0,85.1063829787234,human
257,150,0.5836575875486382,114,36.714285714285715,1.2412451361867705,13.375264035575324,0.0,0.0,136.18677042801556,human
28,27,0.9642857142857143,26,7.0,1.1428571428571428,0.6257142857142846,0.0,0.0,214.28571428571428,human
50,40,0.8,33,12.5,1.1,2.265000000000004,0.0,0.0,200.0,human
77,51,0.6623376623376623,41,25.666666666666668,1.2467532467532467,9.131688311688315,0.0,0.0,90.9090909090909,human
139,91,0.6546762589928058,72,27.8,1.2589928057553956,10.108115107913672,0.0,0.0,107.91366906474819,human
63,51,0.8095238095238095,42,21.0,1.3015873015873016,7.958730158730159,0.0,0.0,158.73015873015873,human
68,54,0.7941176470588235,45,17.0,1.25,5.789999999999999,0.0,0.0,176.47058823529412,human
70,48,0.6857142857142857,36,14.0,1.2,4.030000000000001,0.0,0.0,128.57142857142856,human
2,2,1.0,2,1.0,1.5,2.5000000000000036,0.0,0.0,1000.0,human
13,13,1.0,13,6.5,1.2307692307692308,1.468076923076925,0.0,0.0,230.76923076923077,human
16,16,1.0,16,5.333333333333333,1.0625,-0.9724999999999984,0.0,0.0,250.0,human
9,7,0.7777777777777778,6,9.0,1.1111111111111112,1.0311111111111124,0.0,0.0,333.3333333333333,human
40,31,0.775,24,6.666666666666667,1.1,-0.00999999999999801,0.0,0.0,275.0,human
212,118,0.5566037735849056,85,19.272727272727273,1.2122641509433962,6.231080617495714,0.0,0.0,136.79245283018867,human
184,103,0.5597826086956522,74,92.0,1.2065217391304348,34.52695652173914,0.0,0.0,163.04347826086956,human
106,68,0.6415094339622641,50,21.2,1.1886792452830188,6.704415094339623,0.0,0.0,103.77358490566039,human
2,2,1.0,2,2.0,1.5,2.890000000000004,0.0,0.0,0.0,human
1,1,1.0,1,0.5,1.0,-3.594999999999999,0.0,0.0,1000.0,human
2,2,1.0,2,2.0,1.5,2.890000000000004,0.0,0.0,500.0,human
1,1,1.0,1,0.5,1.0,-3.594999999999999,0.0,0.0,1000.0,human
2,2,1.0,2,2.0,1.5,2.890000000000004,0.0,0.0,500.0,human
10,10,1.0,10,3.3333333333333335,1.1,-1.309999999999997,0.0,0.0,300.0,human
2,2,1.0,2,2.0,1.5,2.890000000000004,0.0,0.0,500.0,human
89,59,0.6629213483146067,44,29.666666666666668,1.247191011235955,10.696853932584272,0.0,0.0,146.06741573033707,human
11,9,0.8181818181818182,8,11.0,1.0,0.5,0.0,0.0,181.8181818181818,human
36,28,0.7777777777777778,24,18.0,1.3055555555555556,6.835555555555558,0.0,0.0,111.1111111111111,human
9,9,1.0,9,4.5,1.1111111111111112,-0.7238888888888866,0.0,0.0,111.1111111111111,human
40,34,0.85,31,13.333333333333334,1.425,6.425000000000001,0.0,0.0,75.0,human
5,4,0.8,3,2.5,1.0,-2.8149999999999995,0.0,0.0,800.0,human
28,25,0.8928571428571429,22,28.0,1.1785714285714286,9.23714285714286,0.0,0.0,35.714285714285715,human
14,13,0.9285714285714286,12,3.5,1.0714285714285714,-1.5821428571428555,0.0,0.0,214.28571428571428,human
1,1,1.0,1,0.5,2.0,8.205000000000002,0.0,0.0,1000.0,human
14,11,0.7857142857142857,8,2.8,1.0714285714285714,-1.8551428571428552,0.0,0.0,285.7142857142857,human
5,5,1.0,5,2.5,1.0,-2.8149999999999995,0.0,0.0,400.0,human
32,24,0.75,18,6.4,1.09375,-0.18774999999999942,0.0,0.0,187.5,human
10,8,0.8,7,10.0,1.5,6.010000000000002,0.0,0.0,200.0,human
5,5,1.0,5,1.6666666666666667,1.2,-0.7799999999999994,0.0,0.0,600.0,human
28,24,0.8571428571428571,22,14.0,1.3571428571428572,5.884285714285717,0.0,0.0,214.28571428571428,human
14,13,0.9285714285714286,12,14.0,1.3571428571428572,5.884285714285717,0.0,0.0,142.85714285714286,human
311,143,0.45980707395498394,87,19.4375,1.167202572347267,5.763615353697752,0.0,0.0,147.90996784565917,human
3,3,1.0,3,3.0,2.3333333333333335,13.113333333333333,0.0,0.0,0.0,human
91,65,0.7142857142857143,47,30.333333333333332,1.2527472527472527,11.022417582417585,0.0,0.0,197.80219780219778,human
74,59,0.7972972972972973,50,24.666666666666668,1.5810810810810811,12.686756756756761,0.0,0.0,135.13513513513513,human
10,9,0.9,8,5.0,1.1,-0.6599999999999966,0.0,0.0,300.0,human
2,2,1.0,2,1.0,1.0,-3.3999999999999986,0.0,0.0,500.0,human
5,5,1.0,5,2.5,1.4,1.9050000000000011,0.0,0.0,400.0,human
2,2,1.0,2,1.0,1.0,-3.3999999999999986,0.0,0.0,500.0,human
10,10,1.0,10,5.0,1.1,-0.6599999999999966,0.0,0.0,300.0,human
27,23,0.8518518518518519,20,9.0,1.2962962962962963,3.2162962962962993,0.0,0.0,185.18518518518516,human
6,6,1.0,6,3.0,1.1666666666666667,-0.6533333333333324,0.0,0.0,500.0,human
14,13,0.9285714285714286,12,14.0,1.1428571428571428,3.355714285714285,0.0,0.0,142.85714285714286,human
56,42,0.75,32,14.0,1.25,4.620000000000001,0.0,0.0,125.0,human
12,12,1.0,12,4.0,1.0833333333333333,-1.2466666666666661,0.0,0.0,250.0,human
24,21,0.875,18,12.0,1.5833333333333333,7.773333333333333,0.0,0.0,125.0,human
24,20,0.8333333333333334,17,8.0,1.25,2.280000000000001,0.0,0.0,208.33333333333334,human
18,17,0.9444444444444444,16,6.0,1.5555555555555556,5.105555555555558,0.0,0.0,166.66666666666666,human
43,35,0.813953488372093,31,6.142857142857143,1.1627906976744187,0.5266445182724269,0.0,0.0,255.8139534883721,human
20,18,0.9,16,20.0,1.55,10.500000000000004,0.0,0.0,100.0,human
3,3,1.0,3,3.0,1.3333333333333333,1.3133333333333361,0.0,0.0,333.3333333333333,human
18,18,1.0,18,9.0,1.1111111111111112,1.0311111111111124,0.0,0.0,222.2222222222222,human
8,8,1.0,8,2.6666666666666665,1.0,-2.75,0.0,0.0,375.0,human
17,15,0.8823529411764706,13,8.5,1.0,-0.47499999999999964,0.0,0.0,117.6470588235294,human
7,7,1.0,7,3.5,1.1428571428571428,-0.7392857142857139,0.0,0.0,285.7142857142857,human
35,32,0.9142857142857143,29,17.5,1.2857142857142858,6.406428571428574,0.0,0.0,114.28571428571428,human
61,41,0.6721311475409836,29,8.714285714285714,1.1967213114754098,1.929882903981266,0.0,0.0,147.54098360655738,human
20,15,0.75,11,10.0,1.25,3.0599999999999987,0.0,0.0,150.0,human
200,120,0.6,88,33.333333333333336,1.42,14.166,0.0,0.0,120.0,human
179,115,0.6424581005586593,89,11.1875,1.3519553072625698,4.726197625698326,0.0,0.0,178.7709497206704,human
4,4,1.0,4,2.0,1.0,-3.01,0.0,0.0,250.0,human
8,8,1.0,8,4.0,1.0,-2.2299999999999986,0.0,0.0,125.0,human
5,5,1.0,5,2.5,1.0,-2.8149999999999995,0.0,0.0,400.0,human
5,5,1.0,5,2.5,1.2,-0.45500000000000007,0.0,0.0,400.0,human
3,3,1.0,3,1.5,1.0,-3.2049999999999983,0.0,0.0,333.3333333333333,human
4,4,1.0,4,2.0,1.0,-3.01,0.0,0.0,250.0,human
2,2,1.0,2,1.0,1.0,-3.3999999999999986,0.0,0.0,500.0,human
3,3,1.0,3,1.5,1.0,-3.2049999999999983,0.0,0.0,333.3333333333333,human
1,1,1.0,1,0.5,1.0,-3.594999999999999,0.0,0.0,1000.0,human
2,2,1.0,2,1.0,1.0,-3.3999999999999986,0.0,0.0,500.0,human
6,6,1.0,6,3.0,1.5,3.2800000000000047,0.0,0.0,333.3333333333333,human
4,4,1.0,4,2.0,1.0,-3.01,0.0,0.0,250.0,human
7,7,1.0,7,3.5,1.2857142857142858,0.946428571428573,0.0,0.0,285.7142857142857,human
9,8,0.8888888888888888,7,4.5,1.2222222222222223,0.5872222222222234,0.0,0.0,111.1111111111111,human
5,5,1.0,5,2.5,1.0,-2.8149999999999995,0.0,0.0,200.0,human
6,6,1.0,6,3.0,1.0,-2.619999999999999,0.0,0.0,333.3333333333333,human
5,3,0.6,2,1.6666666666666667,1.0,-3.139999999999999,0.0,0.0,800.0,human
24,20,0.8333333333333334,18,8.0,1.125,0.8049999999999997,0.0,0.0,208.33333333333334,human
